Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation,group,yield_normalized
Argentina,Sorghum,1996,38763,17.64,54595.0,591,0,0.08255409529130531
Argentina,Sorghum,1996,38763,17.97,54595.0,591,0,0.08255409529130531
Argentina,Sorghum,1997,36845,18.29,77691.0,591,0,0.07846402852384415
Argentina,Sorghum,1997,36845,18.54,77691.0,591,0,0.07846402852384415
Argentina,Sorghum,1998,48105,17.23,62397.0,591,0,0.10247557795117083
Argentina,Sorghum,1998,48105,17.52,62397.0,591,0,0.10247557795117083
Argentina,Sorghum,1999,43845,17.15,62831.39,591,0,0.09339127949997975
Argentina,Sorghum,1999,43845,17.71,62831.39,591,0,0.09339127949997975
Argentina,Sorghum,2000,46477,16.98,63265.78,591,0,0.09900392586700672
Argentina,Sorghum,2000,46477,17.66,63265.78,591,0,0.09900392586700672
Argentina,Sorghum,2001,47429,17.71,63700.17,591,0,0.10103403199976116
Argentina,Sorghum,2001,47429,18.42,63700.17,591,0,0.10103403199976116
Argentina,Sorghum,2002,52691,17.58,64134.56,591,0,0.11225505980496481
Argentina,Sorghum,2002,52691,18.07,64134.56,591,0,0.11225505980496481
Argentina,Sorghum,2004,45531,17.67,65003.34,591,0,0.09698661452080326
Argentina,Sorghum,2004,45531,18.11,65003.34,591,0,0.09698661452080326
Argentina,Sorghum,2005,51872,17.32,65437.73,591,0,0.11050857144075694
Argentina,Sorghum,2005,51872,17.83,65437.73,591,0,0.11050857144075694
Argentina,Sorghum,2006,46778,18.1,65872.12,591,0,0.09964579765898056
Argentina,Sorghum,2006,46778,18.35,65872.12,591,0,0.09964579765898056
Argentina,Sorghum,2007,47021,16.71,81582.64,591,0,0.10016398651429498
Argentina,Sorghum,2007,47021,17.14,81582.64,591,0,0.10016398651429498
Argentina,Sorghum,2008,47474,17.71,87149.01,591,0,0.10112999289889346
Argentina,Sorghum,2008,47474,18.39,87149.01,591,0,0.10112999289889346
Argentina,Sorghum,2009,38752,18.16,61586.56,591,0,0.08253063818262851
Argentina,Sorghum,2009,38752,18.09,61586.56,591,0,0.08253063818262851
Argentina,Sorghum,2010,48163,17.33,105915.04,591,0,0.10259926088783024
Argentina,Sorghum,2010,48163,17.84,105915.04,591,0,0.10259926088783024
Argentina,Sorghum,2011,44029,17.58,100424.62,591,0,0.0937836529542096
Argentina,Sorghum,2011,44029,17.93,100424.62,591,0,0.0937836529542096
Argentina,Sorghum,2012,46534,18.18,136185.08,591,0,0.09912547633924097
Argentina,Sorghum,2012,46534,18.43,136185.08,591,0,0.09912547633924097
Argentina,Sorghum,2013,40852,16.45,171945.54,591,0,0.0870088134754692
Argentina,Sorghum,2013,40852,16.88,171945.54,591,0,0.0870088134754692
Argentina,Soybeans,1990,21566,17.46,26156.0,591,0,0.04588210457179048
Argentina,Soybeans,1990,21566,17.67,26156.0,591,0,0.04588210457179048
Argentina,Soybeans,1991,22750,17.64,26156.0,591,0,0.04840694245118256
Argentina,Soybeans,1991,22750,17.86,26156.0,591,0,0.04840694245118256
Argentina,Soybeans,1992,22915,17.09,26156.0,591,0,0.04875879908133433
Argentina,Soybeans,1992,22915,17.51,26156.0,591,0,0.04875879908133433
Argentina,Soybeans,1993,21589,17.32,26156.0,591,0,0.04593115125356921
Argentina,Soybeans,1993,21589,17.53,26156.0,591,0,0.04593115125356921
Argentina,Soybeans,1994,20386,18.17,30195.0,591,0,0.043365796550099055
Argentina,Soybeans,1994,20386,18.31,30195.0,591,0,0.043365796550099055
Argentina,Soybeans,1995,20446,17.74,37842.0,591,0,0.043493744415608784
Argentina,Soybeans,1995,20446,17.62,37842.0,591,0,0.043493744415608784
Argentina,Soybeans,1996,21051,17.64,54595.0,591,0,0.044783885392831936
Argentina,Soybeans,1996,21051,17.97,54595.0,591,0,0.044783885392831936
Argentina,Soybeans,1997,17212,18.29,77691.0,591,0,0.03659735446463414
Argentina,Soybeans,1997,17212,18.54,77691.0,591,0,0.03659735446463414
Argentina,Soybeans,1998,26937,17.23,62397.0,591,0,0.0573355709993368
Argentina,Soybeans,1998,26937,17.52,62397.0,591,0,0.0573355709993368
Argentina,Soybeans,1999,24450,17.15,62831.39,591,0,0.05203213197395835
Argentina,Soybeans,1999,24450,17.71,62831.39,591,0,0.05203213197395835
Argentina,Soybeans,2000,23312,16.98,63265.78,591,0,0.04960538745812373
Argentina,Soybeans,2000,23312,17.66,63265.78,591,0,0.04960538745812373
Argentina,Soybeans,2001,25846,17.71,63700.17,591,0,0.05500905231148481
Argentina,Soybeans,2001,25846,18.42,63700.17,591,0,0.05500905231148481
Argentina,Soybeans,2002,26304,17.58,64134.56,591,0,0.05598572101820912
Argentina,Soybeans,2002,26304,18.07,64134.56,591,0,0.05598572101820912
Argentina,Soybeans,2004,22075,17.67,65003.34,591,0,0.046967528964198056
Argentina,Soybeans,2004,22075,18.11,65003.34,591,0,0.046967528964198056
Argentina,Soybeans,2005,27287,17.32,65437.73,591,0,0.05808193354814358
Argentina,Soybeans,2005,27287,17.83,65437.73,591,0,0.05808193354814358
Argentina,Soybeans,2006,26793,18.1,65872.12,591,0,0.05702849612211344
Argentina,Soybeans,2006,26793,18.35,65872.12,591,0,0.05702849612211344
Argentina,Soybeans,2007,29712,16.71,81582.64,591,0,0.06325315977916199
Argentina,Soybeans,2007,29712,17.14,81582.64,591,0,0.06325315977916199
Argentina,Soybeans,2008,28216,17.71,87149.01,591,0,0.06006299299911929
Argentina,Soybeans,2008,28216,18.39,87149.01,591,0,0.06006299299911929
Argentina,Soybeans,2009,18480,18.16,61586.56,591,0,0.03930131935573985
Argentina,Soybeans,2009,18480,18.09,61586.56,591,0,0.03930131935573985
Argentina,Soybeans,2010,29053,17.33,105915.04,591,0,0.061847865722980074
Argentina,Soybeans,2010,29053,17.84,105915.04,591,0,0.061847865722980074
Argentina,Soybeans,2011,26053,17.58,100424.62,591,0,0.0554504724474934
Argentina,Soybeans,2011,26053,17.93,100424.62,591,0,0.0554504724474934
Argentina,Soybeans,2012,22814,18.18,136185.08,591,0,0.04854342017439294
Argentina,Soybeans,2012,22814,18.43,136185.08,591,0,0.04854342017439294
Argentina,Soybeans,2013,25391,16.45,171945.54,591,0,0.054038780998036
Argentina,Soybeans,2013,25391,16.88,171945.54,591,0,0.054038780998036
Argentina,Sweet potatoes,1990,131864,17.46,26156.0,591,0,0.2810886657383338
Argentina,Sweet potatoes,1990,131864,17.67,26156.0,591,0,0.2810886657383338
Argentina,Sweet potatoes,1991,131364,17.64,26156.0,591,0,0.28002243352575273
Argentina,Sweet potatoes,1991,131364,17.86,26156.0,591,0,0.28002243352575273
Argentina,Sweet potatoes,1992,127273,17.09,26156.0,591,0,0.271298521562414
Argentina,Sweet potatoes,1992,127273,17.51,26156.0,591,0,0.271298521562414
Argentina,Sweet potatoes,1993,122955,17.32,26156.0,591,0,0.2620905401745635
Argentina,Sweet potatoes,1993,122955,17.53,26156.0,591,0,0.2620905401745635
Argentina,Sweet potatoes,1994,176667,18.17,30195.0,591,0,0.3766294693788771
Argentina,Sweet potatoes,1994,176667,18.31,30195.0,591,0,0.3766294693788771
Argentina,Sweet potatoes,1995,168000,17.74,37842.0,591,0,0.35814740020599606
Argentina,Sweet potatoes,1995,168000,17.62,37842.0,591,0,0.35814740020599606
Argentina,Sweet potatoes,1996,170000,17.64,54595.0,591,0,0.36241232905632054
Argentina,Sweet potatoes,1996,170000,17.97,54595.0,591,0,0.36241232905632054
Argentina,Sweet potatoes,1997,145662,18.29,77691.0,591,0,0.31051240987672224
Argentina,Sweet potatoes,1997,145662,18.54,77691.0,591,0,0.31051240987672224
Argentina,Sweet potatoes,1998,175055,17.23,62397.0,591,0,0.3731919367255156
Argentina,Sweet potatoes,1998,175055,17.52,62397.0,591,0,0.3731919367255156
Argentina,Sweet potatoes,1999,143991,17.15,62831.39,591,0,0.30694906182227616
Argentina,Sweet potatoes,1999,143991,17.71,62831.39,591,0,0.30694906182227616
Argentina,Sweet potatoes,2000,151462,16.98,63265.78,591,0,0.32288070354266313
Argentina,Sweet potatoes,2000,151462,17.66,63265.78,591,0,0.32288070354266313
Argentina,Sweet potatoes,2001,155212,17.71,63700.17,591,0,0.3308774451370215
Argentina,Sweet potatoes,2001,155212,18.42,63700.17,591,0,0.3308774451370215
Argentina,Sweet potatoes,2002,155890,17.58,64134.56,591,0,0.33232325601728147
Argentina,Sweet potatoes,2002,155890,18.07,64134.56,591,0,0.33232325601728147
Argentina,Sweet potatoes,2004,154867,17.67,65003.34,591,0,0.33014174491034054
Argentina,Sweet potatoes,2004,154867,18.11,65003.34,591,0,0.33014174491034054
Argentina,Sweet potatoes,2005,154472,17.32,65437.73,591,0,0.32929942146240143
Argentina,Sweet potatoes,2005,154472,17.83,65437.73,591,0,0.32929942146240143
Argentina,Sweet potatoes,2006,143478,18.1,65872.12,591,0,0.30585510757216794
Argentina,Sweet potatoes,2006,143478,18.35,65872.12,591,0,0.30585510757216794
Argentina,Sweet potatoes,2007,141667,16.71,81582.64,591,0,0.30199321449819916
Argentina,Sweet potatoes,2007,141667,17.14,81582.64,591,0,0.30199321449819916
Argentina,Sweet potatoes,2008,145105,17.71,87149.01,591,0,0.3093246271919069
Argentina,Sweet potatoes,2008,145105,18.39,87149.01,591,0,0.3093246271919069
Argentina,Sweet potatoes,2009,151208,18.16,61586.56,591,0,0.32233905757867193
Argentina,Sweet potatoes,2009,151208,18.09,61586.56,591,0,0.32233905757867193
Argentina,Sweet potatoes,2010,149382,17.33,105915.04,591,0,0.31844517753832574
Argentina,Sweet potatoes,2010,149382,17.84,105915.04,591,0,0.31844517753832574
Argentina,Sweet potatoes,2011,148754,17.58,100424.62,591,0,0.3171059898793238
Argentina,Sweet potatoes,2011,148754,17.93,100424.62,591,0,0.3171059898793238
Argentina,Sweet potatoes,2012,148126,18.18,136185.08,591,0,0.31576680222032194
Argentina,Sweet potatoes,2012,148126,18.43,136185.08,591,0,0.31576680222032194
Argentina,Sweet potatoes,2013,147498,16.45,171945.54,591,0,0.31442761456132007
Argentina,Sweet potatoes,2013,147498,16.88,171945.54,591,0,0.31442761456132007
Argentina,Wheat,1990,18947,17.46,26156.0,591,0,0.040297180242290606
Argentina,Wheat,1990,18947,17.67,26156.0,591,0,0.040297180242290606
Argentina,Wheat,1991,18972,17.64,26156.0,591,0,0.04035049185291966
Argentina,Wheat,1991,18972,17.86,26156.0,591,0,0.04035049185291966
Argentina,Wheat,1992,21809,17.09,26156.0,591,0,0.0464002934271049
Argentina,Wheat,1992,21809,17.51,26156.0,591,0,0.0464002934271049
Argentina,Wheat,1993,23272,17.32,26156.0,591,0,0.04952008888111724
Argentina,Wheat,1993,23272,17.53,26156.0,591,0,0.04952008888111724
Argentina,Wheat,1994,20237,18.17,30195.0,591,0,0.04304805935074988
Argentina,Wheat,1994,20237,18.31,30195.0,591,0,0.04304805935074988
Argentina,Wheat,1995,21675,17.74,37842.0,591,0,0.04611454319413316
Argentina,Wheat,1995,21675,17.62,37842.0,591,0,0.04611454319413316
Argentina,Wheat,1996,19344,17.64,54595.0,591,0,0.041143768619080014
Argentina,Wheat,1996,19344,17.97,54595.0,591,0,0.041143768619080014
Argentina,Wheat,1997,22426,18.29,77691.0,591,0,0.047716023977429994
Argentina,Wheat,1997,22426,18.54,77691.0,591,0,0.047716023977429994
Argentina,Wheat,1998,26088,17.23,62397.0,591,0,0.05552510870237407
Argentina,Wheat,1998,26088,17.52,62397.0,591,0,0.05552510870237407
Argentina,Wheat,1999,23028,17.15,62831.39,591,0,0.04899976756137766
Argentina,Wheat,1999,23028,17.71,62831.39,591,0,0.04899976756137766
Argentina,Wheat,2000,24873,16.98,63265.78,591,0,0.05293416442580197
Argentina,Wheat,2000,24873,17.66,63265.78,591,0,0.05293416442580197
Argentina,Wheat,2001,24934,17.71,63700.17,591,0,0.053064244755736865
Argentina,Wheat,2001,24934,18.42,63700.17,591,0,0.053064244755736865
Argentina,Wheat,2002,22398,17.58,64134.56,591,0,0.04765631497352545
Argentina,Wheat,2002,22398,18.07,64134.56,591,0,0.04765631497352545
Argentina,Wheat,2004,25441,17.67,65003.34,591,0,0.05414540421929411
Argentina,Wheat,2004,25441,18.11,65003.34,591,0,0.05414540421929411
Argentina,Wheat,2005,26356,17.32,65437.73,591,0,0.05609660916831755
Argentina,Wheat,2005,26356,17.83,65437.73,591,0,0.05609660916831755
Argentina,Wheat,2006,25302,18.1,65872.12,591,0,0.053848991664196565
Argentina,Wheat,2006,25302,18.35,65872.12,591,0,0.053848991664196565
Argentina,Wheat,2007,26234,16.71,81582.64,591,0,0.05583644850844776
Argentina,Wheat,2007,26234,17.14,81582.64,591,0,0.05583644850844776
Argentina,Wheat,2008,28271,17.71,87149.01,591,0,0.06018027854250321
Argentina,Wheat,2008,28271,18.39,87149.01,591,0,0.06018027854250321
Argentina,Wheat,2009,19628,18.16,61586.56,591,0,0.04174938851582608
Argentina,Wheat,2009,19628,18.09,61586.56,591,0,0.04174938851582608
Argentina,Wheat,2010,27113,17.33,105915.04,591,0,0.05771088473816535
Argentina,Wheat,2010,27113,17.84,105915.04,591,0,0.05771088473816535
Argentina,Wheat,2011,35063,17.58,100424.62,591,0,0.07466397691820506
Argentina,Wheat,2011,35063,17.93,100424.62,591,0,0.07466397691820506
Argentina,Wheat,2012,32199,18.18,136185.08,591,0,0.06855659880454044
Argentina,Wheat,2012,32199,18.43,136185.08,591,0,0.06855659880454044
Argentina,Wheat,2013,26581,16.45,171945.54,591,0,0.05657641366397905
Argentina,Wheat,2013,26581,16.88,171945.54,591,0,0.05657641366397905
Australia,Maize,1990,41821,16.8,17866.0,534,0,0.0890751715034514
Australia,Maize,1990,41821,20.06,17866.0,534,0,0.0890751715034514
Australia,Maize,1990,41821,12.11,17866.0,534,0,0.0890751715034514
Australia,Maize,1990,41821,14.16,17866.0,534,0,0.0890751715034514
Australia,Maize,1990,41821,18.05,17866.0,534,0,0.0890751715034514
Australia,Maize,1990,41821,17.47,17866.0,534,0,0.0890751715034514
Australia,Maize,1991,39938,16.78,17866.0,534,0,0.08505974099087092
Australia,Maize,1991,39938,20.29,17866.0,534,0,0.08505974099087092
Australia,Maize,1991,39938,12.22,17866.0,534,0,0.08505974099087092
Australia,Maize,1991,39938,13.77,17866.0,534,0,0.08505974099087092
Australia,Maize,1991,39938,18.73,17866.0,534,0,0.08505974099087092
Australia,Maize,1991,39938,17.85,17866.0,534,0,0.08505974099087092
Australia,Maize,1992,51721,15.78,22234.0,534,0,0.11018656931255744
Australia,Maize,1992,51721,19.79,22234.0,534,0,0.11018656931255744
Australia,Maize,1992,51721,11.21,22234.0,534,0,0.11018656931255744
Australia,Maize,1992,51721,13.31,22234.0,534,0,0.11018656931255744
Australia,Maize,1992,51721,18.45,22234.0,534,0,0.11018656931255744
Australia,Maize,1992,51721,16.89,22234.0,534,0,0.11018656931255744
Australia,Maize,1993,44261,16.71,23899.0,534,0,0.09427838470084723
Australia,Maize,1993,44261,20.19,23899.0,534,0,0.09427838470084723
Australia,Maize,1993,44261,11.84,23899.0,534,0,0.09427838470084723
Australia,Maize,1993,44261,13.81,23899.0,534,0,0.09427838470084723
Australia,Maize,1993,44261,18.03,23899.0,534,0,0.09427838470084723
Australia,Maize,1993,44261,17.42,23899.0,534,0,0.09427838470084723
Australia,Maize,1994,46620,16.43,21057.0,534,0,0.09930886827980492
Australia,Maize,1994,46620,19.59,21057.0,534,0,0.09930886827980492
Australia,Maize,1994,46620,11.6,21057.0,534,0,0.09930886827980492
Australia,Maize,1994,46620,13.52,21057.0,534,0,0.09930886827980492
Australia,Maize,1994,46620,19.17,21057.0,534,0,0.09930886827980492
Australia,Maize,1994,46620,17.36,21057.0,534,0,0.09930886827980492
Australia,Maize,1995,48263,16.14,25598.0,534,0,0.10281250733034646
Australia,Maize,1995,48263,20.12,25598.0,534,0,0.10281250733034646
Australia,Maize,1995,48263,11.39,25598.0,534,0,0.10281250733034646
Australia,Maize,1995,48263,13.14,25598.0,534,0,0.10281250733034646
Australia,Maize,1995,48263,18.88,25598.0,534,0,0.10281250733034646
Australia,Maize,1995,48263,16.95,25598.0,534,0,0.10281250733034646
Australia,Maize,1996,57689,16.12,31185.0,534,0,0.12291311700192561
Australia,Maize,1996,57689,20.06,31185.0,534,0,0.12291311700192561
Australia,Maize,1996,57689,11.29,31185.0,534,0,0.12291311700192561
Australia,Maize,1996,57689,13.05,31185.0,534,0,0.12291311700192561
Australia,Maize,1996,57689,19.13,31185.0,534,0,0.12291311700192561
Australia,Maize,1996,57689,17.05,31185.0,534,0,0.12291311700192561
Australia,Maize,1997,59403,16.48,34091.0,534,0,0.12656816102665366
Australia,Maize,1997,59403,20.16,34091.0,534,0,0.12656816102665366
Australia,Maize,1997,59403,12.13,34091.0,534,0,0.12656816102665366
Australia,Maize,1997,59403,13.93,34091.0,534,0,0.12656816102665366
Australia,Maize,1997,59403,18.94,34091.0,534,0,0.12656816102665366
Australia,Maize,1997,59403,17.51,34091.0,534,0,0.12656816102665366
Australia,Maize,1998,47544,16.28,37215.0,534,0,0.10127926540865483
Australia,Maize,1998,47544,20.62,37215.0,534,0,0.10127926540865483
Australia,Maize,1998,47544,12.46,37215.0,534,0,0.10127926540865483
Australia,Maize,1998,47544,13.61,37215.0,534,0,0.10127926540865483
Australia,Maize,1998,47544,18.9,37215.0,534,0,0.10127926540865483
Australia,Maize,1998,47544,18.05,37215.0,534,0,0.10127926540865483
Australia,Maize,1999,51212,16.77,34200.0,534,0,0.10910114492014987
Australia,Maize,1999,51212,19.75,34200.0,534,0,0.10910114492014987
Australia,Maize,1999,51212,12.1,34200.0,534,0,0.10910114492014987
Australia,Maize,1999,51212,14.2,34200.0,534,0,0.10910114492014987
Australia,Maize,1999,51212,19.28,34200.0,534,0,0.10910114492014987
Australia,Maize,1999,51212,17.55,34200.0,534,0,0.10910114492014987
Australia,Maize,2000,49360,17.08,33475.0,534,0,0.10515182080474943
Australia,Maize,2000,49360,19.89,33475.0,534,0,0.10515182080474943
Australia,Maize,2000,49360,12.09,33475.0,534,0,0.10515182080474943
Australia,Maize,2000,49360,14.32,33475.0,534,0,0.10515182080474943
Australia,Maize,2000,49360,19.07,33475.0,534,0,0.10515182080474943
Australia,Maize,2000,49360,17.57,33475.0,534,0,0.10515182080474943
Australia,Maize,2001,46471,16.63,32710.0,534,0,0.09899113108045575
Australia,Maize,2001,46471,20.21,32710.0,534,0,0.09899113108045575
Australia,Maize,2001,46471,12.29,32710.0,534,0,0.09899113108045575
Australia,Maize,2001,46471,14.18,32710.0,534,0,0.09899113108045575
Australia,Maize,2001,46471,18.39,32710.0,534,0,0.09899113108045575
Australia,Maize,2001,46471,17.85,32710.0,534,0,0.09899113108045575
Australia,Maize,2002,54929,16.63,26651.0,534,0,0.11702751518847787
Australia,Maize,2002,54929,20.38,26651.0,534,0,0.11702751518847787
Australia,Maize,2002,54929,12.31,26651.0,534,0,0.11702751518847787
Australia,Maize,2002,54929,14.08,26651.0,534,0,0.11702751518847787
Australia,Maize,2002,54929,18.93,26651.0,534,0,0.11702751518847787
Australia,Maize,2002,54929,17.73,26651.0,534,0,0.11702751518847787
Australia,Maize,2004,56326,16.64,36276.0,534,0,0.1200065679904295
Australia,Maize,2004,56326,20.42,36276.0,534,0,0.1200065679904295
Australia,Maize,2004,56326,12.35,36276.0,534,0,0.1200065679904295
Australia,Maize,2004,56326,13.74,36276.0,534,0,0.1200065679904295
Australia,Maize,2004,56326,18.87,36276.0,534,0,0.1200065679904295
Australia,Maize,2004,56326,17.87,36276.0,534,0,0.1200065679904295
Australia,Maize,2005,57983,16.93,34310.0,534,0,0.12354006154292331
Australia,Maize,2005,57983,20.71,34310.0,534,0,0.12354006154292331
Australia,Maize,2005,57983,12.48,34310.0,534,0,0.12354006154292331
Australia,Maize,2005,57983,14.38,34310.0,534,0,0.12354006154292331
Australia,Maize,2005,57983,18.26,34310.0,534,0,0.12354006154292331
Australia,Maize,2005,57983,18.03,34310.0,534,0,0.12354006154292331
Australia,Maize,2006,53856,16.75,35900.0,534,0,0.1147393808602788
Australia,Maize,2006,53856,20.17,35900.0,534,0,0.1147393808602788
Australia,Maize,2006,53856,12.51,35900.0,534,0,0.1147393808602788
Australia,Maize,2006,53856,13.99,35900.0,534,0,0.1147393808602788
Australia,Maize,2006,53856,18.99,35900.0,534,0,0.1147393808602788
Australia,Maize,2006,53856,17.75,35900.0,534,0,0.1147393808602788
Australia,Maize,2007,49103,17.49,32446.25,534,0,0.10460377744748273
Australia,Maize,2007,49103,20.31,32446.25,534,0,0.10460377744748273
Australia,Maize,2007,49103,12.83,32446.25,534,0,0.10460377744748273
Australia,Maize,2007,49103,14.99,32446.25,534,0,0.10460377744748273
Australia,Maize,2007,49103,18.84,32446.25,534,0,0.10460377744748273
Australia,Maize,2007,49103,18.02,32446.25,534,0,0.10460377744748273
Australia,Maize,2008,56912,16.7,42935.38,534,0,0.12125619214357457
Australia,Maize,2008,56912,19.79,42935.38,534,0,0.12125619214357457
Australia,Maize,2008,56912,12.0,42935.38,534,0,0.12125619214357457
Australia,Maize,2008,56912,14.11,42935.38,534,0,0.12125619214357457
Australia,Maize,2008,56912,18.78,42935.38,534,0,0.12125619214357457
Australia,Maize,2008,56912,17.32,42935.38,534,0,0.12125619214357457
Australia,Maize,2009,58171,17.39,38065.68,534,0,0.12394096485485381
Australia,Maize,2009,58171,20.65,38065.68,534,0,0.12394096485485381
Australia,Maize,2009,58171,12.87,38065.68,534,0,0.12394096485485381
Australia,Maize,2009,58171,14.65,38065.68,534,0,0.12394096485485381
Australia,Maize,2009,58171,19.01,38065.68,534,0,0.12394096485485381
Australia,Maize,2009,58171,18.18,38065.68,534,0,0.12394096485485381
Australia,Maize,2010,55593,16.72,42169.39,534,0,0.11844347156678559
Australia,Maize,2010,55593,20.33,42169.39,534,0,0.11844347156678559
Australia,Maize,2010,55593,12.37,42169.39,534,0,0.11844347156678559
Australia,Maize,2010,55593,14.23,42169.39,534,0,0.11844347156678559
Australia,Maize,2010,55593,19.09,42169.39,534,0,0.11844347156678559
